policy,layer,num_experts,utilized_experts,utilized_fraction,activation_frequency,normalized_routing_entropy,load_coefficient_of_variation,task_distribution_js_divergence,observations,interpretation
conductor_sft,5,32,32,1.0,"[0.006801125703564728, 0.008911819887429643, 0.019465290806754222, 0.006332082551594747, 0.01594746716697936, 0.009615384615384616, 0.008911819887429643, 0.019934333958724203, 0.10154784240150094, 0.026969981238273922, 0.036585365853658534, 0.004690431519699813, 0.004924953095684803, 0.04643527204502814, 0.008911819887429643, 0.03377110694183865, 0.04455909943714822, 0.01618198874296435, 0.035881801125703564, 0.009146341463414634, 0.06425891181988742, 0.016885553470919325, 0.04338649155722327, 0.024624765478424016, 0.12077861163227017, 0.01477485928705441, 0.04690431519699812, 0.03541275797373358, 0.01125703564727955, 0.04479362101313321, 0.08794559099437148, 0.02345215759849906]",0.8211855770797096,0.8965278324892999,"{'math': 0.001860041180984357, 'retrieval': 0.003943110555283015, 'code': 0.0028752862969504208, 'composed_retrieval_math': 0.0030923987141522518, 'composed_math_string': 0.0022552134139775023}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,6,32,32,1.0,"[0.051360225140712944, 0.0016416510318949344, 0.026031894934333957, 0.004221388367729831, 0.04174484052532833, 0.058161350844277676, 0.054878048780487805, 0.036350844277673544, 0.0007035647279549719, 0.03822701688555347, 0.021341463414634148, 0.01149155722326454, 0.057926829268292686, 0.05628517823639775, 0.054409005628517824, 0.004455909943714822, 0.036116322701688554, 0.020872420262664164, 0.014540337711069419, 0.03048780487804878, 0.020637898686679174, 0.0924015009380863, 0.0072701688555347095, 0.03775797373358349, 0.01594746716697936, 0.06848030018761726, 0.0075046904315197, 0.004690431519699813, 0.019699812382739212, 0.039399624765478425, 0.03095684803001876, 0.03400562851782364]",0.8635667528180662,0.7042323357616088,"{'math': 0.004266992664673616, 'retrieval': 0.005574332856502449, 'code': 0.005787196318598532, 'composed_retrieval_math': 0.003963966420117079, 'composed_math_string': 0.0012878118267377996}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,7,32,32,1.0,"[0.04104127579737336, 0.004690431519699813, 0.0023452157598499064, 0.04878048780487805, 0.06636960600375234, 0.0647279549718574, 0.017589118198874296, 0.020637898686679174, 0.02626641651031895, 0.02227954971857411, 0.024390243902439025, 0.038461538461538464, 0.0023452157598499064, 0.06613508442776736, 0.036585365853658534, 0.00046904315196998124, 0.04197936210131332, 0.06027204502814259, 0.057692307692307696, 0.0375234521575985, 0.04104127579737336, 0.02321763602251407, 0.01571294559099437, 0.025093808630393996, 0.009849906191369606, 0.02626641651031895, 0.03025328330206379, 0.00797373358348968, 0.037288930581613505, 0.020637898686679174, 0.02954971857410882, 0.0525328330206379]",0.8984131859913906,0.6091669880650504,"{'math': 0.005515241067089569, 'retrieval': 0.0060087274349840125, 'code': 0.002622589723294537, 'composed_retrieval_math': 0.0038357578266155416, 'composed_math_string': 0.00434473892015381}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,8,32,32,1.0,"[0.04643527204502814, 0.0375234521575985, 0.0016416510318949344, 0.02931519699812383, 0.007035647279549718, 0.03330206378986867, 0.026969981238273922, 0.03353658536585366, 0.07692307692307693, 0.0975609756097561, 0.016885553470919325, 0.02321763602251407, 0.007035647279549718, 0.004221388367729831, 0.018292682926829267, 0.10272045028142589, 0.017823639774859287, 0.02368667917448405, 0.025562851782363977, 0.06777673545966229, 0.0450281425891182, 0.020403377110694183, 0.0023452157598499064, 0.00773921200750469, 0.010084427767354597, 0.007035647279549718, 0.02298311444652908, 0.0647279549718574, 0.0225140712945591, 0.0647279549718574, 0.03119136960600375, 0.00375234521575985]",0.9008890216452746,0.8501794754228718,"{'math': 0.0061853989160805265, 'retrieval': 0.004507582604288471, 'code': 0.002163262399458787, 'composed_retrieval_math': 0.002239517081602434, 'composed_math_string': 0.004570243871926274}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,9,32,32,1.0,"[0.099906191369606, 0.01594746716697936, 0.051360225140712944, 0.05276735459662289, 0.004221388367729831, 0.03142589118198874, 0.021341463414634148, 0.04479362101313321, 0.039868667917448405, 0.03189493433395872, 0.0300187617260788, 0.02345215759849906, 0.028846153846153848, 0.024390243902439025, 0.0007035647279549719, 0.0072701688555347095, 0.006566604127579738, 0.0626172607879925, 0.004924953095684803, 0.0701219512195122, 0.01899624765478424, 0.05933395872420263, 0.05089118198874296, 0.008442776735459663, 0.018527204502814257, 0.017354596622889306, 0.010787992495309569, 0.028377110694183864, 0.04362101313320826, 0.03212945590994371, 0.03775797373358349, 0.021341463414634148]",0.9228289123043325,0.6984252357125058,"{'math': 0.0036410273944118, 'retrieval': 0.007323525756228225, 'code': 0.003340968097667138, 'composed_retrieval_math': 0.0035386056005027454, 'composed_math_string': 0.0026132419680041825}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,10,32,30,0.9375,"[0.04197936210131332, 0.03400562851782364, 0.025562851782363977, 0.0675422138836773, 0.04690431519699812, 0.03517823639774859, 0.0973264540337711, 0.0021106941838649157, 0.0, 0.010318949343339587, 0.01125703564727955, 0.036350844277673544, 0.0075046904315197, 0.004924953095684803, 0.018292682926829267, 0.014540337711069419, 0.005159474671669793, 0.01594746716697936, 0.0349437148217636, 0.0075046904315197, 0.0, 0.05300187617260788, 0.04479362101313321, 0.03119136960600375, 0.03775797373358349, 0.036350844277673544, 0.08606941838649156, 0.036585365853658534, 0.011960600375234522, 0.012429643527204503, 0.09099437148217636, 0.04151031894934334]",0.9206370998353679,0.8221083420973557,"{'math': 0.0035309344881489053, 'retrieval': 0.003025970577759973, 'code': 0.0023931535302987744, 'composed_retrieval_math': 0.0032577369422118144, 'composed_math_string': 0.0027186237446255894}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,11,32,32,1.0,"[0.00773921200750469, 0.004690431519699813, 0.04878048780487805, 0.020403377110694183, 0.003517823639774859, 0.043151969981238276, 0.06566604127579738, 0.042682926829268296, 0.017589118198874296, 0.06894934333958724, 0.03212945590994371, 0.049953095684803, 0.020168855534709193, 0.004221388367729831, 0.0323639774859287, 0.03470919324577861, 0.008208255159474672, 0.05276735459662289, 0.05698874296435272, 0.020403377110694183, 0.01899624765478424, 0.029080675422138838, 0.004690431519699813, 0.02345215759849906, 0.040337711069418386, 0.021106941838649154, 0.028142589118198873, 0.0025797373358348967, 0.02181050656660413, 0.04807692307692308, 0.003048780487804878, 0.12359287054409006]",0.911374948811357,0.8028155643541862,"{'math': 0.004073875493392329, 'retrieval': 0.0043927819255258765, 'code': 0.0030853842551308744, 'composed_retrieval_math': 0.0022671165788594886, 'composed_math_string': 0.0018547808880429713}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,12,32,29,0.90625,"[0.04526266416510319, 0.0025797373358348967, 0.0072701688555347095, 0.039399624765478425, 0.0, 0.00375234521575985, 0.06871482176360225, 0.04127579737335835, 0.07270168855534709, 0.014540337711069419, 0.0, 0.06824577861163227, 0.0021106941838649157, 0.06214821763602251, 0.010787992495309569, 0.043151969981238276, 0.0014071294559099437, 0.04971857410881801, 0.09380863039399624, 0.08536585365853659, 0.02274859287054409, 0.0016416510318949344, 0.01477485928705441, 0.001876172607879925, 0.055112570356472795, 0.0014071294559099437, 0.0007035647279549719, 0.0016416510318949344, 0.08114446529080675, 0.0, 0.09451219512195122, 0.012195121951219513]",0.9133324983230069,1.0254583018805699,"{'math': 0.005625719460115214, 'retrieval': 0.004765563483266871, 'code': 0.0032111042285710195, 'composed_retrieval_math': 0.003122585754997393, 'composed_math_string': 0.003966710831585906}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,13,32,30,0.9375,"[0.07176360225140713, 0.010318949343339587, 0.07762664165103189, 0.04596622889305816, 0.018292682926829267, 0.006097560975609756, 0.0007035647279549719, 0.04432457786116323, 0.01899624765478424, 0.0014071294559099437, 0.0, 0.037054409005628515, 0.0724671669793621, 0.10037523452157598, 0.00046904315196998124, 0.00375234521575985, 0.07340525328330207, 0.06191369606003752, 0.003048780487804878, 0.003048780487804878, 0.008911819887429643, 0.0072701688555347095, 0.07575046904315197, 0.003048780487804878, 0.0, 0.01547842401500938, 0.036116322701688554, 0.006332082551594747, 0.12359287054409006, 0.00375234521575985, 0.001876172607879925, 0.06683864915572232]",0.9251620094567214,1.1030618120089704,"{'math': 0.005709153016676241, 'retrieval': 0.0030100877806931263, 'code': 0.00252676029419193, 'composed_retrieval_math': 0.002826291785177236, 'composed_math_string': 0.003160473840823619}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,14,32,29,0.90625,"[0.03072232645403377, 0.025093808630393996, 0.07317073170731707, 0.0021106941838649157, 0.003048780487804878, 0.001876172607879925, 0.0007035647279549719, 0.11726078799249531, 0.0, 0.04690431519699812, 0.10647279549718575, 0.02181050656660413, 0.02321763602251407, 0.10131332082551595, 0.06378986866791744, 0.0007035647279549719, 0.004690431519699813, 0.0, 0.05933395872420263, 0.0, 0.004690431519699813, 0.00046904315196998124, 0.05628517823639775, 0.004690431519699813, 0.014071294559099437, 0.07129455909943715, 0.0014071294559099437, 0.058161350844277676, 0.038930581613508444, 0.00023452157598499062, 0.0007035647279549719, 0.06683864915572232]",0.9327572011163102,1.1276109992451337,"{'math': 0.003236879235544921, 'retrieval': 0.004499165963222602, 'code': 0.003050508736792218, 'composed_retrieval_math': 0.002805449906840917, 'composed_math_string': 0.003085684604285524}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,15,32,32,1.0,"[0.0007035647279549719, 0.028846153846153848, 0.00797373358348968, 0.03424015009380863, 0.0009380863039399625, 0.0028142589118198874, 0.00375234521575985, 0.0028142589118198874, 0.027439024390243903, 0.06285178236397748, 0.1198405253283302, 0.0053939962476547846, 0.005863039399624765, 0.051829268292682924, 0.0007035647279549719, 0.018058161350844277, 0.05276735459662289, 0.054409005628517824, 0.09615384615384616, 0.039868667917448405, 0.004455909943714822, 0.016885553470919325, 0.06332082551594746, 0.05698874296435272, 0.00023452157598499062, 0.03822701688555347, 0.009146341463414634, 0.0014071294559099437, 0.08278611632270169, 0.04221388367729831, 0.018292682926829267, 0.04878048780487805]",0.9045282586896429,0.9802763690196998,"{'math': 0.005163232312421258, 'retrieval': 0.005645804724507811, 'code': 0.0025871451590916686, 'composed_retrieval_math': 0.0025432166720506934, 'composed_math_string': 0.003218642323091726}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,16,32,30,0.9375,"[0.09099437148217636, 0.004690431519699813, 0.04362101313320826, 0.03541275797373358, 0.04151031894934334, 0.010084427767354597, 0.03189493433395872, 0.040337711069418386, 0.05651969981238274, 0.0014071294559099437, 0.025562851782363977, 0.004690431519699813, 0.07786116322701689, 0.0016416510318949344, 0.03517823639774859, 0.004924953095684803, 0.012898686679174483, 0.04971857410881801, 0.04643527204502814, 0.005628517823639775, 0.11327392120075047, 0.0, 0.0016416510318949344, 0.08090994371482177, 0.0, 0.025328330206378986, 0.05628517823639775, 0.005863039399624765, 0.0075046904315197, 0.01594746716697936, 0.0009380863039399625, 0.07129455909943715]",0.9156189163508617,0.9686520918225258,"{'math': 0.003573482348269238, 'retrieval': 0.003707910298625562, 'code': 0.003458470923795497, 'composed_retrieval_math': 0.0023948937736106802, 'composed_math_string': 0.0015962168939066255}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,17,32,31,0.96875,"[0.051829268292682924, 0.014071294559099437, 0.04338649155722327, 0.0014071294559099437, 0.04596622889305816, 0.0626172607879925, 0.051829268292682924, 0.004455909943714822, 0.03353658536585366, 0.006097560975609756, 0.0574577861163227, 0.11726078799249531, 0.0, 0.03212945590994371, 0.00046904315196998124, 0.06871482176360225, 0.0011726078799249532, 0.0014071294559099437, 0.025562851782363977, 0.01524390243902439, 0.00375234521575985, 0.03119136960600375, 0.03119136960600375, 0.06965290806754221, 0.0007035647279549719, 0.11210131332082551, 0.01172607879924953, 0.03095684803001876, 0.01899624765478424, 0.001876172607879925, 0.03470919324577861, 0.018527204502814257]",0.9347333198496823,0.971632851892296,"{'math': 0.00406011981667478, 'retrieval': 0.0038041222547183385, 'code': 0.003198272667301133, 'composed_retrieval_math': 0.002684848571355857, 'composed_math_string': 0.002658901896105233}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,18,32,31,0.96875,"[0.0, 0.0225140712945591, 0.0476078799249531, 0.05698874296435272, 0.08560037523452158, 0.0225140712945591, 0.04831144465290807, 0.014540337711069419, 0.003048780487804878, 0.057926829268292686, 0.0016416510318949344, 0.014071294559099437, 0.003517823639774859, 0.07551594746716699, 0.020637898686679174, 0.024155722326454035, 0.02978424015009381, 0.03283302063789869, 0.0025797373358348967, 0.029080675422138838, 0.0009380863039399625, 0.018292682926829267, 0.04221388367729831, 0.03541275797373358, 0.05886491557223265, 0.040337711069418386, 0.020168855534709193, 0.08606941838649156, 0.02954971857410882, 0.0011726078799249532, 0.007035647279549718, 0.06707317073170732]",0.9331946847109968,0.799192274712711,"{'math': 0.003958926249191612, 'retrieval': 0.003239871636695176, 'code': 0.0036945420060276045, 'composed_retrieval_math': 0.0037382828295202493, 'composed_math_string': 0.002827634478989662}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,19,32,32,1.0,"[0.005628517823639775, 0.028377110694183864, 0.018292682926829267, 0.054174484052532834, 0.0028142589118198874, 0.06683864915572232, 0.005628517823639775, 0.004455909943714822, 0.04526266416510319, 0.0375234521575985, 0.006097560975609756, 0.0016416510318949344, 0.03306754221388368, 0.042917448405253286, 0.004924953095684803, 0.07926829268292683, 0.00797373358348968, 0.039399624765478425, 0.03517823639774859, 0.05886491557223265, 0.06965290806754221, 0.016651031894934335, 0.0023452157598499064, 0.04455909943714822, 0.0623827392120075, 0.028611632270168854, 0.008911819887429643, 0.03283302063789869, 0.038696060037523454, 0.042917448405253286, 0.06636960600375234, 0.00773921200750469]",0.9344951084546524,0.7426018061825751,"{'math': 0.005637478190702285, 'retrieval': 0.0028310564875662692, 'code': 0.0030476471421109095, 'composed_retrieval_math': 0.0024258331165989888, 'composed_math_string': 0.0026233353661031735}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,20,32,32,1.0,"[0.08302063789868667, 0.09685741088180112, 0.025328330206378986, 0.014071294559099437, 0.018527204502814257, 0.00023452157598499062, 0.06425891181988742, 0.004455909943714822, 0.12054409005628518, 0.00375234521575985, 0.009615384615384616, 0.10131332082551595, 0.009849906191369606, 0.0025797373358348967, 0.013367729831144466, 0.023921200750469045, 0.017589118198874296, 0.057692307692307696, 0.005628517823639775, 0.05722326454033771, 0.004221388367729831, 0.05980300187617261, 0.01149155722326454, 0.00797373358348968, 0.003283302063789869, 0.024390243902439025, 0.028846153846153848, 0.0450281425891182, 0.027908067542213883, 0.01571294559099437, 0.0009380863039399625, 0.040572232645403376]",0.9502446004666656,1.0273685992099555,"{'math': 0.00331712340469647, 'retrieval': 0.00470143108854223, 'code': 0.005885442388320132, 'composed_retrieval_math': 0.003122359520919337, 'composed_math_string': 0.0026213859842847635}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,21,32,32,1.0,"[0.008208255159474672, 0.0021106941838649157, 0.1174953095684803, 0.01125703564727955, 0.027673545966228893, 0.05042213883677298, 0.005159474671669793, 0.010318949343339587, 0.039634146341463415, 0.0450281425891182, 0.013836772983114446, 0.009849906191369606, 0.003283302063789869, 0.11538461538461539, 0.025093808630393996, 0.028142589118198873, 0.01477485928705441, 0.00023452157598499062, 0.0028142589118198874, 0.09146341463414634, 0.008677298311444653, 0.06660412757973734, 0.00398686679174484, 0.042682926829268296, 0.04221388367729831, 0.04338649155722327, 0.0021106941838649157, 0.055816135084427766, 0.029080675422138838, 0.06332082551594746, 0.001876172607879925, 0.018058161350844277]",0.9577594356365239,1.0077789478409358,"{'math': 0.0034950584058272257, 'retrieval': 0.00489815936045241, 'code': 0.003485057995044615, 'composed_retrieval_math': 0.00661888861501529, 'composed_math_string': 0.003261755666524824}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,22,32,32,1.0,"[0.0007035647279549719, 0.001876172607879925, 0.003048780487804878, 0.12359287054409006, 0.11890243902439024, 0.010787992495309569, 0.01547842401500938, 0.0025797373358348967, 0.05722326454033771, 0.09310506566604128, 0.006097560975609756, 0.00375234521575985, 0.1177298311444653, 0.05628517823639775, 0.0025797373358348967, 0.036819887429643525, 0.006566604127579738, 0.003517823639774859, 0.0028142589118198874, 0.11585365853658537, 0.004690431519699813, 0.014305816135084427, 0.0009380863039399625, 0.00046904315196998124, 0.012195121951219513, 0.0072701688555347095, 0.01524390243902439, 0.013133208255159476, 0.0009380863039399625, 0.06355534709193246, 0.00046904315196998124, 0.0874765478424015]",0.9472864276264794,1.3258794101049485,"{'math': 0.008567744734940009, 'retrieval': 0.003968839377086725, 'code': 0.004260514997835203, 'composed_retrieval_math': 0.0056157396490229515, 'composed_math_string': 0.005232140949613632}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,23,32,31,0.96875,"[0.0, 0.09849906191369606, 0.025797373358348967, 0.09169793621013134, 0.04432457786116323, 0.06027204502814259, 0.008442776735459663, 0.12101313320825516, 0.013133208255159476, 0.12218574108818012, 0.005159474671669793, 0.007035647279549718, 0.027673545966228893, 0.0009380863039399625, 0.00375234521575985, 0.12288930581613508, 0.0007035647279549719, 0.004221388367729831, 0.02978424015009381, 0.0009380863039399625, 0.08184803001876173, 0.0016416510318949344, 0.0025797373358348967, 0.0014071294559099437, 0.017823639774859287, 0.00398686679174484, 0.04432457786116323, 0.01125703564727955, 0.001876172607879925, 0.0007035647279549719, 0.004221388367729831, 0.039868667917448405]",0.888358357184945,1.2718803591844512,"{'math': 0.007503239337935228, 'retrieval': 0.004971452187355069, 'code': 0.004036803940020463, 'composed_retrieval_math': 0.004765900817447813, 'composed_math_string': 0.005278241179752119}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_preference,0,32,32,1.0,"[0.040572232645403376, 0.051829268292682924, 0.003283302063789869, 0.04620075046904315, 0.00398686679174484, 0.029080675422138838, 0.0375234521575985, 0.0574577861163227, 0.006801125703564728, 0.057692307692307696, 0.038461538461538464, 0.00375234521575985, 0.054643527204502815, 0.0649624765478424, 0.0349437148217636, 0.012664165103189493, 0.008677298311444653, 0.03564727954971857, 0.03306754221388368, 0.03095684803001876, 0.001876172607879925, 0.03119136960600375, 0.042682926829268296, 0.0225140712945591, 0.03775797373358349, 0.019934333958724203, 0.020403377110694183, 0.020403377110694183, 0.013836772983114446, 0.05347091932457786, 0.027673545966228893, 0.056050656660412757]",0.8537518618156095,0.5816074392808982,"{'math': 0.0026078075718123555, 'retrieval': 0.003501560813582774, 'code': 0.004668908199068296, 'composed_retrieval_math': 0.0025173239469158384, 'composed_math_string': 0.0017075378159275483}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_preference,1,32,32,1.0,"[0.003048780487804878, 0.024859287054409006, 0.019934333958724203, 0.049953095684803, 0.021106941838649154, 0.01594746716697936, 0.03541275797373358, 0.0016416510318949344, 0.125, 0.00023452157598499062, 0.0009380863039399625, 0.005159474671669793, 0.017589118198874296, 0.125, 0.04901500938086304, 0.010318949343339587, 0.0016416510318949344, 0.003517823639774859, 0.008208255159474672, 0.125, 0.04455909943714822, 0.013836772983114446, 0.013836772983114446, 0.03564727954971857, 0.005159474671669793, 0.06191369606003752, 0.011960600375234522, 0.0014071294559099437, 0.02650093808630394, 0.040337711069418386, 0.05722326454033771, 0.04409005628517824]",0.7489763664211134,1.1203123167800189,"{'math': 0.0027871838456822763, 'retrieval': 0.0029323761897367432, 'code': 0.0014835633015850553, 'composed_retrieval_math': 0.002380692524849446, 'composed_math_string': 0.0013762743095573151}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_preference,2,32,32,1.0,"[0.02978424015009381, 0.06566604127579738, 0.0225140712945591, 0.00375234521575985, 0.008677298311444653, 0.03166041275797373, 0.0014071294559099437, 0.005628517823639775, 0.012898686679174483, 0.001876172607879925, 0.00046904315196998124, 0.017354596622889306, 0.017823639774859287, 0.0021106941838649157, 0.007035647279549718, 0.0225140712945591, 0.02204502814258912, 0.013367729831144466, 0.06121013133208255, 0.028377110694183864, 0.05018761726078799, 0.004690431519699813, 0.054174484052532834, 0.014305816135084427, 0.125, 0.051360225140712944, 0.125, 0.020403377110694183, 0.08818011257035648, 0.0009380863039399625, 0.07340525328330207, 0.01618198874296435]",0.8514769669480315,1.0667208158052885,"{'math': 0.0034405732634809317, 'retrieval': 0.003449508957648603, 'code': 0.0033062283058635585, 'composed_retrieval_math': 0.0026870847143383946, 'composed_math_string': 0.002219840553538111}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_preference,3,32,32,1.0,"[0.057926829268292686, 0.019699812382739212, 0.0900562851782364, 0.003048780487804878, 0.06801125703564728, 0.009146341463414634, 0.04666979362101313, 0.03119136960600375, 0.005863039399624765, 0.03775797373358349, 0.027204502814258912, 0.009146341463414634, 0.01149155722326454, 0.054409005628517824, 0.006097560975609756, 0.005863039399624765, 0.03119136960600375, 0.00046904315196998124, 0.06191369606003752, 0.00023452157598499062, 0.004924953095684803, 0.03166041275797373, 0.02181050656660413, 0.017823639774859287, 0.08935272045028142, 0.0016416510318949344, 0.06801125703564728, 0.039634146341463415, 0.019699812382739212, 0.009380863039399626, 0.07340525328330207, 0.04526266416510319]",0.8677126289394426,0.8512304710402497,"{'math': 0.0025016878527765627, 'retrieval': 0.003612679411018934, 'code': 0.00366934159033576, 'composed_retrieval_math': 0.0031030247117355995, 'composed_math_string': 0.0024760971534273576}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_preference,4,32,32,1.0,"[0.04666979362101313, 0.05089118198874296, 0.006566604127579738, 0.018058161350844277, 0.010084427767354597, 0.04573170731707317, 0.037288930581613505, 0.02368667917448405, 0.05909943714821764, 0.008442776735459663, 0.02345215759849906, 0.010318949343339587, 0.07457786116322701, 0.02673545966228893, 0.05628517823639775, 0.029080675422138838, 0.01102251407129456, 0.019465290806754222, 0.06449343339587242, 0.017120075046904316, 0.018058161350844277, 0.02626641651031895, 0.013133208255159476, 0.040337711069418386, 0.02673545966228893, 0.03095684803001876, 0.0574577861163227, 0.019230769230769232, 0.03400562851782364, 0.006332082551594747, 0.07317073170731707, 0.01524390243902439]",0.8826405154935444,0.6308935569777497,"{'math': 0.002888571119193233, 'retrieval': 0.004430689809143044, 'code': 0.0020040180809775413, 'composed_retrieval_math': 0.0035501279600778225, 'composed_math_string': 0.002801104376200734}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_preference,5,32,32,1.0,"[0.007035647279549718, 0.009146341463414634, 0.017589118198874296, 0.006801125703564728, 0.010787992495309569, 0.009615384615384616, 0.008442776735459663, 0.021341463414634148, 0.10084427767354597, 0.028142589118198873, 0.04338649155722327, 0.004221388367729831, 0.00398686679174484, 0.0450281425891182, 0.008911819887429643, 0.03166041275797373, 0.04455909943714822, 0.014071294559099437, 0.036350844277673544, 0.009146341463414634, 0.06801125703564728, 0.019465290806754222, 0.04362101313320826, 0.02368667917448405, 0.12148217636022514, 0.016416510318949345, 0.04526266416510319, 0.03306754221388368, 0.01125703564727955, 0.042917448405253286, 0.08888367729831144, 0.024859287054409006]",0.8244408079054725,0.9064166156704385,"{'math': 0.0012773823295041979, 'retrieval': 0.0036221261831089822, 'code': 0.0030235900283926698, 'composed_retrieval_math': 0.003315775791011588, 'composed_math_string': 0.0020633487963441915}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_preference,6,32,32,1.0,"[0.04971857410881801, 0.0021106941838649157, 0.02978424015009381, 0.004455909943714822, 0.02650093808630394, 0.05886491557223265, 0.05347091932457786, 0.036585365853658534, 0.0011726078799249532, 0.04127579737335835, 0.019465290806754222, 0.009849906191369606, 0.06050656660412758, 0.0600375234521576, 0.054643527204502815, 0.004455909943714822, 0.03424015009380863, 0.024390243902439025, 0.014071294559099437, 0.03306754221388368, 0.021106941838649154, 0.09333958724202626, 0.0075046904315197, 0.03541275797373358, 0.01594746716697936, 0.0698874296435272, 0.009146341463414634, 0.004455909943714822, 0.019934333958724203, 0.039868667917448405, 0.03095684803001876, 0.03377110694183865]",0.8695847914204237,0.7111758577443422,"{'math': 0.0033192267321731734, 'retrieval': 0.006253117775203935, 'code': 0.00426998948811008, 'composed_retrieval_math': 0.0030814106018508458, 'composed_math_string': 0.0023342040266683363}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_preference,7,32,32,1.0,"[0.04221388367729831, 0.005159474671669793, 0.0025797373358348967, 0.04948405253283302, 0.07035647279549719, 0.0675422138836773, 0.018527204502814257, 0.02345215759849906, 0.02181050656660413, 0.02298311444652908, 0.024390243902439025, 0.03799249530956848, 0.0025797373358348967, 0.07035647279549719, 0.03283302063789869, 0.0011726078799249532, 0.04221388367729831, 0.06027204502814259, 0.04784240150093809, 0.036116322701688554, 0.037288930581613505, 0.028611632270168854, 0.018058161350844277, 0.025328330206378986, 0.01149155722326454, 0.0300187617260788, 0.028846153846153848, 0.009146341463414634, 0.036585365853658534, 0.018058161350844277, 0.02931519699812383, 0.0473733583489681]",0.902617289178568,0.6039702395784474,"{'math': 0.006840746281431566, 'retrieval': 0.005768786030328151, 'code': 0.002355860331041743, 'composed_retrieval_math': 0.0038704317823827156, 'composed_math_string': 0.0037989079591475073}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_preference,8,32,32,1.0,"[0.04878048780487805, 0.035881801125703564, 0.0021106941838649157, 0.03119136960600375, 0.00797373358348968, 0.039165103189493435, 0.025328330206378986, 0.03353658536585366, 0.07786116322701689, 0.10553470919324578, 0.01547842401500938, 0.019934333958724203, 0.0075046904315197, 0.005159474671669793, 0.01899624765478424, 0.10483114446529081, 0.019465290806754222, 0.017354596622889306, 0.019465290806754222, 0.054643527204502815, 0.04362101313320826, 0.019465290806754222, 0.0025797373358348967, 0.004221388367729831, 0.00797373358348968, 0.0072701688555347095, 0.03166041275797373, 0.06941838649155722, 0.02321763602251407, 0.06167917448405253, 0.03048780487804878, 0.008208255159474672]",0.9024838518085938,0.8700789403289165,"{'math': 0.004259121671523344, 'retrieval': 0.0036330202313027034, 'code': 0.0027734349368960416, 'composed_retrieval_math': 0.004043021128882593, 'composed_math_string': 0.003556165728191357}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_preference,9,32,32,1.0,"[0.10342401500938087, 0.013602251407129456, 0.04948405253283302, 0.04948405253283302, 0.003283302063789869, 0.03142589118198874, 0.019699812382739212, 0.037288930581613505, 0.04713883677298311, 0.028142589118198873, 0.026969981238273922, 0.019699812382739212, 0.02650093808630394, 0.02298311444652908, 0.00046904315196998124, 0.009615384615384616, 0.006801125703564728, 0.06378986866791744, 0.004690431519699813, 0.07082551594746717, 0.01594746716697936, 0.05886491557223265, 0.07106003752345216, 0.009849906191369606, 0.018292682926829267, 0.02321763602251407, 0.01125703564727955, 0.024859287054409006, 0.04127579737335835, 0.03189493433395872, 0.036585365853658534, 0.021575984990619138]",0.9260533734010404,0.7358591963605183,"{'math': 0.0034133891901491084, 'retrieval': 0.0063485396723737195, 'code': 0.003838953283069248, 'composed_retrieval_math': 0.004361212276591337, 'composed_math_string': 0.003131858661834945}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
